code,name_ar,name_fr,name_en,wilaya_code,wilaya_name_ar,daira_name_ar,phone,fax,email,website,address_ar,source
1528,أيت محمود,AIT-MAHMOUD,Ait-Mahmoud,15,تيزي وزو,بني دوالة,020 61 53 39/026 29 71 06,غير متاح,,,تقمونت عزوز- أيت محمود,merged
1529,المعاتقة,MAATKAS,Maatkas,15,تيزي وزو,,,غير متاح,,,,scraped
1530,أيت بومهدي,AIT BOUMEHDI,Ait Boumehdi,15,تيزي وزو,واسيف,026 33 27 04,غير متاح,,,أيت بومهدي مركز دائرة واسيف,merged
1531,أبي يوسف,ABI YOUCEF,Abi Youcef,15,تيزي وزو,عين الحمام,026 48 21 60/026 48 21 19,غير متاح,apcabyoucef@hotmail.com,,بلدية أبي يوسف دائرة عين الحمام ولاية تيزي وزو,merged
1532,بني دوالة,BENI-DOUALA,Beni-Douala,15,تيزي وزو,بني دوالة,026 40 64 00,غير متاح,,,بني دوالة المركز - بني دوالة,merged
1533,اليلتين,ILLILTEN,Illilten,15,تيزي وزو,,,غير متاح,,,,scraped
1534,بوزغن,BOUZEGUENE,Bouzeguene,15,تيزي وزو,,,غير متاح,,,,scraped
1535,أيت قواشة,AIT AGGOUACHA,Ait Aggouacha,15,تيزي وزو,الأربعاء ناث إيراثن,026 49 61 11/026 49 61 03,غير متاح,apcaag.1535@gmail.fr,,مقر بلدية أيت عقواشة,merged
1536,واضية,OUADHIAS,Ouadhias,15,تيزي وزو,واضية,026 32 53 28,غير متاح,apc.ouadhia@gmail.com,,واضية مركز - واضية,merged
1537,أزفون,AZEFFOUN,Azeffoun,15,تيزي وزو,أزفون,026 45 05 29,غير متاح,apcazeffoun2016@gmail.com,,أزفون وسط,merged
1538,تقيزريت,TIGZIRT,Tigzirt,15,تيزي وزو,,,غير متاح,,,,scraped
1539,جبل عيسى ميمون,DJEBEL AISSA MIMOUN,Djebel Aissa Mimoun,15,تيزي وزو,,,غير متاح,,,,scraped
1540,بوغني,BOGHNI,Boghni,15,تيزي وزو,بوغني,026 28 47 17,غير متاح,,,بوغني مركز,merged
1541,إيفيغاء,IFIGHA,Ifigha,15,تيزي وزو,عزازقة,026 14 00 01,غير متاح,communeifigha@yahoo.fr,www.apc-ifigha.com,إيفيغاء مركز,merged
1542,أيت  أومالو,AIT OUMALOU,Ait Oumalou,15,تيزي وزو,تيزي راشد,026 31 72 53/026 31 72 54,غير متاح,apcaitoumalou@yafoo.fr,,أقني بوراغ - أيت  أومالو,merged
1543,تيرمتين,TIRMITINE,Tirmitine,15,تيزي وزو,ذراع بن خدة,026 42 01 09  /026 42 01 16,غير متاح,,,قرية لقصر بلدية تيرمتين دائرة ذراع بن خدة,merged
1544,أقرو,AKERROU,Akerrou,15,تيزي وزو,أزفون,026 45 46 27/026 45 46 29,غير متاح,,,تفريت نايت الحاج,merged
1545,ياطفان,YATAFENE,Yatafene,15,تيزي وزو,,,(026) 39 - 11 - 38,,,,scraped
1546,بني زيكي,BENI-ZIKKI,Beni-Zikki,15,تيزي وزو,بوزقن,026 35 61 71,غير متاح,APC_BeniZikki@yahoo.fr,,بني زيكي المركز - بني زيكي,merged
1547,ذراع بن خدة,DRAA-BEN-KHEDDA,Draa-Ben-Khedda,15,تيزي وزو,ذراع بن خدة,026 43 42 55/026 43 42 58,غير متاح,,,شارع  قاصري  أحمد,merged
1548,واسيف,OUACIF,Ouacif,15,تيزي وزو,واسيف,026 33 19 50,(026) 33 - 01 - 27,Dynabis 914@gmail.com,,بلدية واسيف,merged
1549,إجر,IDJEUR,Idjeur,15,تيزي وزو,,,غير متاح,,,,scraped
1550,مقلة,MEKLA,Mekla,15,تيزي وزو,,,غير متاح,,,,scraped
1551,تيزي نثلاثة,TIZI N'TLETA,Tizi N'Tleta,15,تيزي وزو,واضية,026 32 98 01,غير متاح,,,تيزي نثلاثة مركز - تيزي نثلاثة,merged
1552,بني يني,BENI YENNI,Beni Yenni,15,تيزي وزو,بني يني,026 33 71 20/026 33 72 38,غير متاح,mairie.beniyenni@gmail.com,,بلدية بني يني- توريرت ميمون,merged
1553,أغريب,AGHRIBS,Aghribs,15,تيزي وزو,أزفون,026 45 21 59/026 45 21 58,غير متاح,,,أقوني أوشرقي - أغريب,merged
1554,أفليسن,IFLISSEN,Iflissen,15,تيزي وزو,,,غير متاح,,,,scraped
1555,بوجيمة,BOUDJIMA,Boudjima,15,تيزي وزو,ماكودة,026 44 63 69/026 44 63 68,غير متاح,,,بوجيمة مركز,merged
1556,أيت يحيى,AIT YAHIA MOUSSA,Ait Yahia Moussa,15,تيزي وزو,عين الحمام,026 49 42 62/026 49 42 78/026 49 42 98,غير متاح,,,بلدية أيت يحي دائرة عين الحمام تيزى وزو,merged
1557,سوق الاثنين,SOUK-EL-THENINE,Souk-El-Thenine,15,تيزي وزو,معاتقة,026 13 87 59/026 13 87 60,غير متاح,souk_el tenine@yahoo.fr,,بلدية سوق الإثنين دائرة معاتقة,merged
1558,أيت خليلي,AIT KHELLILI,Ait Khellili,15,تيزي وزو,مقلع,026 36 21 02,غير متاح,,,أيت خليلي,merged
1559,سيدي نعمان,SIDI NAAMANE,Sidi Naamane,15,تيزي وزو,ذراع بن خدة,026 43 91 68/026 43 91 69,غير متاح,,,سيدي نعمان مركز - سيدي نعمان,merged
1560,أبودرارن,IBOUDRARENE,Iboudrarene,15,تيزي وزو,بني يني,026 29 31 30,غير متاح,apciboudrarene15116@hotmail.fr,,إبودرارن مركز,merged
1561,أقني قغران,AGOUNI-GUEGHRANE,Agouni-Gueghrane,15,تيزي وزو,واضية,026 28 81 04,غير متاح,,,أقني قغران بلدية أقني قغران دائرة واضية,merged
1562,مزرانة,MIZRANA,Mizrana,15,تيزي وزو,,,غير متاح,,,,scraped
1563,أمسوحال,IMSOUHAL,Imsouhal,15,تيزي وزو,إفرحونان,026 49 07 21/ 026 49 07 22,غير متاح,,,أقني وعد الله إمسوحال,merged
1564,تادمايت,TADMAIT,Tadmait,15,تيزي وزو,ذراع بن خدة,026 43 43 49/026 43 76 54,غير متاح,,,شارع العقيد عميروش,merged
1565,أيت بوعدو,AIT BOUADDOU,Ait Bouaddou,15,تيزي وزو,,,غير متاح,,,,scraped
1566,أسي يوسف,ASSI YOUCEF,Assi Youcef,15,تيزي وزو,عين الحمام,026 48 21 60/026 48 21 19,غير متاح,apcabyoucef@hotmail.com,,بلدية أبي يوسف دائرة عين الحمام ولاية تيزي وزو,merged
1567,أيت تودرت,AIT TOUDERT,Ait Toudert,15,تيزي وزو,واسيف,026 33 20 57,غير متاح,papcaittoudert@yahoo.com,,"أيت تودرت مركز , دائرة  واسيف ولاية تيزي وزو",merged
1601,الجزائر,ALGER CENTRE,Alger Centre,16,الجزائر,,,غير متاح,,,,scraped
1602,سيدي امحمد,SIDI M'HAMED,Sidi M'Hamed,16,الجزائر,سيدي امحمد,021 65 12 95,(035) 48 - 21 - 34,apc.sidimhamed@wilaya-alger.dz,,12 شارع بلحفاف عبد القادر,merged
1603,المدنية,EL MADANIA,El Madania,16,الجزائر,سيدي امحمد,021 27 03 78/021 27 60 32,غير متاح,apc.madania@wilaya-alger.dz,,ساحة الفدا المدنية,merged
1604,محمد بلوزداد,MOHAMED BELOUZDAD,Mohamed Belouzdad,16,الجزائر,حسين داي,021 67 15 75,غير متاح,apc.belouizdad@wilaya-alger.dz,,07 شارع رابح تكجورة رويسوا,merged
1605,باب الوادي,BAB EL OUED,Bab El Oued,16,الجزائر,باب الوادي,021 96 72 29,(021) 96 - 74 - 70,apc.babloued@wilaya-alger.dz,,01 شارع أحمد بودار باب الواد,merged
1606,بولوغين بن زيري,BOLOGHINE IBNOU ZIRI,Bologhine Ibnou Ziri,16,الجزائر,باب الوادي,023 15 07 77,غير متاح,apc.bologhine@wilaya-alger.dz,,02 شارع حملة عبد الرزاق بولوغين,merged
1607,القصبة,CASBAH,Casbah,16,الجزائر,حسين داي,023 78 63 05,غير متاح,apc.kouba@wilaya-alger.dz,,ساحة محمد العيشاوي,merged
1608,وادي قريش,OUED KORICHE,Oued Koriche,16,الجزائر,باب الوادي,023 17 22 75,غير متاح,apc.ouedkoriche@wilaya-alger.dz,,حي الإداري سعيد هني واددي قريش,merged
1609,بئر مراد رايس,BIR MOURAD RAIS,Bir Mourad Rais,16,الجزائر,بئر مراد رايس,021 54 61 01/021 54 61 02,غير متاح,apc.birmouradrais@wilaya-alger.dz,,شارع سعيد حمدين بئر مراد رايس,merged
1610,الابيار,EL BIAR,El Biar,16,الجزائر,بوزريعة,021 92 60 87/021 92 40 92,غير متاح,apc.elbiar@wilaya-alger.dz,,ساحة كينيدي البيار,merged
1611,بوزريعة,BOUZAREAH,Bouzareah,16,الجزائر,بوزريعة,023 18 16 01,غير متاح,apc.bouzareah@wilaya-alger.dz,,شارع ريابي محمد بوزريعة,merged
1612,بئر خادم,BIRKHADEM,Birkhadem,16,الجزائر,بئر مراد رايس,023 45 20 66,غير متاح,apc.birkhadem@wilaya-alger.dz,,شارع مزور عبد القادر,merged
1613,الحراش,EL HARRACH,El Harrach,16,الجزائر,الحراش,021 83 17 09,غير متاح,apc.harrach@wilaya-alger.dz,,ساحة 5 جويلية 1962 وسط المدينة,merged
1614,براقي,BARAKI,Baraki,16,الجزائر,براقي,023 91 14 04,غير متاح,apc.baraki@wilaya-alger.dz,,شارع بوعلام قدور,merged
1615,وادي السمار,OUED SMAR,Oued Smar,16,الجزائر,الحراش,023 83 25 70,غير متاح,apc.ouedsmar@wilaya-alger.dz,,شارع مفتاح واد السمار,merged
1616,بوروبة,BOUROUBA,Bourouba,16,الجزائر,الحراش,023 76 73 43,غير متاح,apc.bourouba@wilaya-alger.dz,,شارع حواس شعبان المدخل الرئيسي,merged
1617,حسين داي,HUSSEIN DEY,Hussein Dey,16,الجزائر,حسين داي,023 77 60 55/023 77 26 86,غير متاح,apc.huseindey@wilaya-alger.dz,,01 شارع عمار مكيد,merged
1618,القبة,KOUBA,Kouba,16,الجزائر,حسين داي,023 78 63 05,غير متاح,apc.kouba@wilaya-alger.dz,,ساحة محمد العيشاوي,merged
1619,باش جراح,BACHEDJERAH,Bachedjerah,16,الجزائر,الحراش,021 26 17 17/021 26 25 95,غير متاح,apc.bachdjerah@wilaya-alger.dz,,حي باش جراح 2,merged
1620,الدار البيضاء,DAR EL BEIDA,Dar El Beida,16,الجزائر,الدار البيضاء,021 50 64 73,غير متاح,apc.darelbeida@wilaya-alger.dz,,شارع مولود فرعون,merged
1621,باب الزوار,BAB EZZOUAR,Bab Ezzouar,16,الجزائر,الدار البيضاء,023 83 21 04,غير متاح,apc.babezzouar@wilaya-alger.dz,,حي رابية الطاهر باب الزوار,merged
1622,ابن عكنون,BEN AKNOUN,Ben Aknoun,16,الجزائر,بوزريعة,021 91 21 60,غير متاح,apc.benaknoun@wilaya-alger.dz,,طريق وطني رقم 36 بن عكنون,merged
1623,دالي ابراهيم,DELY IBRAHIM,Dely Ibrahim,16,الجزائر,الشراقة,021 91 96 36,غير متاح,apc.delybrahim@wilaya-alger.dz,,شارع علي دليلي عين الله دالي ابراهيم,merged
1624,الحمامات,BAINS ROMAINS,Bains Romains,16,الجزائر,الشراقة,021 95 71 42/021 95 71 27,غير متاح,apc.hammamet@wilaya-alger.dz,,247 نهج حميد قبلاج حمامات,merged
1625,الرايس حميدو,RAIS HAMIDOU,Rais Hamidou,16,الجزائر,باب الوادي,021 70 86 28/021 70 82 34,غير متاح,apc.raishamidou@wilaya-alger.dz,,01 نهج مبروك بلحسن رايس حميدو,merged
1626,جسر قسنطينة,DJASR KASENTINA,Djasr Kasentina,16,الجزائر,بئر مراد رايس,021 28 62 82/021 28 08 51,غير متاح,apc.guedeconstantine@wilaya-alger.dz,,تعاونية ب2 جسر قسنطينة,merged
1627,المرادية,EL MOURADIA,El Mouradia,16,الجزائر,سيدي امحمد,021 69 67 29,غير متاح,apc.mouradia@wilaya-alger.dz,,54 شارع علي حداد,merged
1628,حيدرة,HYDRA,Hydra,16,الجزائر,بئر مراد رايس,021 69 45 62/021 69 47 75,غير متاح,apc.hydra@wilaya-alger.dz,,01 شارع أبو نواس,merged
1629,المحمدية,MOHAMMADIA,Mohammadia,16,الجزائر,الدار البيضاء,023 82 56 37,غير متاح,apc.mohamadia@wilaya-alger.dz,,حي 632 مسكن محمدية,merged
1630,برج الكيفان,BORDJ EL KIFFAN,Bordj El Kiffan,16,الجزائر,الدار البيضاء,021 20 52 19,(021) 20 - 50 - 26,apc.bordjelkiffan@wilaya-alger.dz,,شارع صلاح الدين الايوبي,merged
1631,المغارية,EL MAGHARIA,El Magharia,16,الجزائر,حسين داي,023 77 02 47,غير متاح,apc.magharia@wilaya-alger.dz,,شارع أحمد زاهي,merged
1632,بني مسوس,BENI MESSOUS,Beni Messous,16,الجزائر,بوزريعة,021 93 11 98,غير متاح,apc.benimessous@wilaya-alger.dz,,شارع التحرير بني مسوس,merged
1633,الكاليتوس,LES EUCALYPTUS,Les Eucalyptus,16,الجزائر,براقي,021 50 38 24/021 50 01 70,غير متاح,apc.eucalyptus@wilaya-alger.dz,,طريق وطني رقم 8 الكاليتوس,merged
1634,تسالة المرجة,TESSALA EL MERDJA,Tessala El Merdja,16,الجزائر,بئر توتة,023 55 84 82 / 023 58 48 17,غير متاح,apc.tessalaelmerdja@wilaya-alger.dz,,شارع تحرير الوطني,merged
1635,اولاد شبل,OULED CHEBEL,Ouled Chebel,16,الجزائر,بئر توتة,021 40 80 23/021 40 80 21,غير متاح,apc.ouledchebel@wilaya-alger.dz,,شارع 11 ديسمبر 1960,merged
1636,بئر توتة,BIR TOUTA,Bir Touta,16,الجزائر,بئر توتة,021 44 33 82/021 44 35 04,غير متاح,apc.birtouta@wilaya-alger.dz,,شارع الخميسات,merged
1637,سيدي موسى,SIDI MOUSSA,Sidi Moussa,16,الجزائر,براقي,021 76 96 53/021 76 96 57,(021) 76 - 08 - 25,apc.sidimoussa@wilaya-alger.dz,,طريقدار البيضاء سيدي موسى,merged
1638,الرويبة,ROUIBA,Rouiba,16,الجزائر,الرويبة,023 86 27 92/023 86 29 26,غير متاح,apc.rouiba@wilaya-alger.dz,,حي مدرار حسن,merged
1639,هراوة,HERRAOUA,Herraoua,16,الجزائر,الرويبة,023 96 14 07/023 96 14 08,غير متاح,apc.hraoua@wilaya-alger.dz,,هراوة مركز,merged
1640,رغاية,REGHAIA,Reghaia,16,الجزائر,الرويبة,021 84 95 58/021 85 79 82,غير متاح,apc.reghaia@wilaya-alger.dz,,شارع سعيد عزوني رغاية الوسط,merged
1641,عين طاية,AIN TAYA,Ain Taya,16,الجزائر,الدار البيضاء,023 95 41 79,غير متاح,apc.aintaya@wilaya-alger.dz,,ساحة محمد خميستي,merged
1642,برج البحري,BORDJ EL BAHRI,Bordj El Bahri,16,الجزائر,الدار البيضاء,023 87 11 98/023 87 11 97,غير متاح,apc.bordgelbahri@wilaya-alger.dz,,طريق وطني رقم 24 برج البحري,merged
1643,المرسى,EL MERSSA,El Merssa,16,الجزائر,الدار البيضاء,021 86 27 65/023 87 94 25,غير متاح,apc.elmarsa@wilaya-alger.dz,,شارع الرئيسي المرسى,merged
1644,زرالدة,ZERALDA,Zeralda,16,الجزائر,زرالدة,021 32 71 27,غير متاح,apc.zeralda@wilaya-alger.dz,,شارع أول نوفمبر زرالدة,merged
1645,السحاولة,SEHAOULA,Sehaoula,16,الجزائر,بئر مراد رايس,021 35 69 59,غير متاح,apc.saoula@wilaya-alger.dz,,حي العقيد عميروش,merged
1646,المعالمة,MAALMA,Maalma,16,الجزائر,زرالدة,021 32 85 00/021 32 55 42,غير متاح,apc.mahelma@wilaya-alger.dz,,شارع عمور عبد القادر معالمة,merged
1647,بابا حسن,BABA HESEN,Baba Hesen,16,الجزائر,الدرارية,023 35 11 43,غير متاح,apc.babahassen@wilaya-alger.dz,,شارع نعش محمد بابا أحسن,merged
1648,الدويرة,DOUIRA,Douira,16,الجزائر,الدرارية,021 41 72 00/021 41 72 01,(021) 41 - 72 - 00,apc.douera@wilaya-alger.dz,,شارع مقدم دويرة مركز,merged
1649,الدرارية,DRARIA,Draria,16,الجزائر,الدرارية,021 35 39 25,غير متاح,apc.draria@wilaya-alger.dz,,شارع بن شعبان مولود درارية,merged
1650,الرحمانية,RAHMANIA,Rahmania,16,الجزائر,زرالدة,021 10 01 66,غير متاح,apc.rahmania@wilaya-alger.dz,,شارع بوخاري براهيمي رحمانية,merged
1651,اولاد فايت,OULED FAYET,Ouled Fayet,16,الجزائر,الشراقة,023 28 00 04,غير متاح,apc.ouledfayet@wilaya-alger.dz,,04 شارع البساتين أولاد فايت,merged
1652,الشراقة,CHERAGA,Cheraga,16,الجزائر,الشراقة,023 36 35 15,غير متاح,apc.cheraga@wilaya-alger.dz,,شارع محمد بوضياف شراقة,merged
1653,سطاوالي,SETAOUALI,Setaouali,16,الجزائر,زرالدة,023 39 11 90,غير متاح,apc.staouali@wilaya-alger.dz,,شارع خايطي أحمد سطاوالي,merged
1654,العاشور,EL ACHOUR,El Achour,16,الجزائر,الدرارية,021 33 30 12,غير متاح,apc.elachour@wilaya-alger.dz,,ساحة عبد العزيز رضوان العاشور,merged
1655,سويدانية,SOUIDANIA,Souidania,16,الجزائر,زرالدة,021 38 06 41,غير متاح,apc.souidania@wilaya-alger.dz,,نهج مهدي سويدانية,merged
1656,الخرايسية,KHERAISIA,Kheraisia,16,الجزائر,الدرارية,023 31 33 03,غير متاح,apc.khraicia@wilaya-alger.dz,,شارع بلجلات خرايسية,merged
1657,عين بنيان,AIN BENIAN,Ain Benian,16,الجزائر,الشراقة,023 22 57 17,غير متاح,apc.ainbenian@wilaya-alger.dz,,شارع محيدين علي عين البنيان,merged
1701,الجلفة,DJELFA,Djelfa,17,الجلفة,,,(027) 87 - 56 - 60,,,,scraped
1702,مجبرة,MOUDJEBARA,Moudjebara,17,الجلفة,,,(027) 88 - 01 - 06,,,,scraped
1703,القديد,EL GUEDID,El Guedid,17,الجلفة,,,(027) 84 - 62 - 79,,,,scraped
1704,حاسي بحبح,HASSI BAHBAH,Hassi Bahbah,17,الجلفة,,,(027) 86 - 40 - 12,,,,scraped
1705,عين معبد,AIN MAABED,Ain Maabed,17,الجلفة,,,(027) 86 - 63 - 80,,,,scraped
1706,سد الرحال,SED RAHAL,Sed Rahal,17,الجلفة,,,(027) 85 - 22 - 31,,,,scraped
1707,فيض البطمة,FAIDH EL BOTMA,Faidh El Botma,17,الجلفة,,,(027) 81 - 52 - 85,,,,scraped
1708,بيرين,BIRINE,Birine,17,الجلفة,,,(027) 82 - 02 - 04,,,,scraped
1709,بويرة الأحدب,BOUIRA LAHDAB,Bouira Lahdab,17,الجلفة,,,(027) 81 - 82 - 51,,,,scraped
1710,زكار,ZACCAR,Zaccar,17,الجلفة,,,(027) 88 - 61 - 72,,,,scraped
1711,الخميس,EL KHEMIS,El Khemis,17,الجلفة,,,(027) 83 - 03 - 52,,,,scraped
1712,سيدي بايزيد,SIDI BAIZID,Sidi Baizid,17,الجلفة,,,(027) 89 - 61 - 80,,,,scraped
1713,مليليحة,M LILIHA,M Liliha,17,الجلفة,,,(027) 89 - 31 - 33,,,,scraped
1714,الادريسية,EL IDRISSIA,El Idrissia,17,الجلفة,,,(027) 84 - 04 - 02,,,,scraped
1715,دويس,DOUIS,Douis,17,الجلفة,,,(027) 84 - 81 - 04,,,,scraped
1716,حاسي العش,HASSI EL EUCH,Hassi El Euch,17,الجلفة,,,(027) 86 - 63 - 80,,,,scraped
1717,مسعد,MESSAAD,Messaad,17,الجلفة,,,(027) 85 - 78 - 58,,,,scraped
1718,القطارة,GUETTARA,Guettara,17,الجلفة,,,(027) 95 - 71 - 04,,,,scraped
1719,سيدي لعجل,SIDI LADJEL,Sidi Ladjel,17,الجلفة,,,(027) 81 - 31 - 32,,,,scraped
1720,حد الصحاري,HAD SAHARY,Had Sahary,17,الجلفة,,,(027) 81 - 12 - 12,,,,scraped
1721,قرنيني,GUERNINI,Guernini,17,الجلفة,,,(027) 83 - 21 - 16,,,,scraped
1722,سلمانة,SELMANA,Selmana,17,الجلفة,,,(027) 83 - 51 - 02,,,,scraped
1723,عين الشهداء,AIN CHOUHADA,Ain Chouhada,17,الجلفة,,,(027) 84 - 21 - 38,,,,scraped
1724,أم العظام,OUM LAADHAM,Oum Laadham,17,الجلفة,,,(027) 96 - 81 - 74,,,,scraped
1725,دار الشيوخ,DAR CHIOUKH,Dar Chioukh,17,الجلفة,,,(027) 88 - 11 - 10,,,,scraped
1726,الشارف,CHAREF,Charef,17,الجلفة,,,(027) 84 - 33 - 53,,,,scraped
1727,بني يعقوب,BENYAGOUB,Benyagoub,17,الجلفة,,,(027) 84 - 52 - 11,,,,scraped
1728,زعفران,ZAAFRANE,Zaafrane,17,الجلفة,,,(027) 86 - 51 - 53,,,,scraped
